LAMMPS data file via write_data, version 7 Feb 2024, timestep = 100000, units = lj

2000 atoms
1 atom types
1800 bonds
1 bond types

-6.179427250504323 6.179427250504323 xlo xhi
-6.179427250504323 6.179427250504323 ylo yhi
-6.179427250504323 6.179427250504323 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # bond

346 2073 1 -5.692615459936777 -5.230755057805955 -5.836059767836961 0 -1 0
345 2073 1 -5.495397399032458 -5.04752908446088 -4.905775058297841 0 -1 0
1404 2005 1 -4.91868712542708 -5.929766161135669 -5.200827902774337 2 1 0
1403 2005 1 -5.07959487718931 -6.0439510622029315 -6.14323427191505 2 1 0
477 2064 1 -4.583635885056199 -5.1427333985520995 -5.7924322751821915 0 0 0
1405 2005 1 -4.020709306243844 -5.76394634687869 -4.894038680244541 2 1 0
1408 2005 1 -4.010664274262839 -6.078574091466715 -6.016445795193383 2 1 0
1406 2005 1 -3.54402789769626 -5.105787885219392 -5.406096082141839 2 1 0
891 2038 1 -2.56335895681029 -5.08430491379616 -4.897894938916666 0 0 0
72 2106 1 -3.103158053870207 -6.02286065777791 -5.299402539549249 0 -1 1
896 2038 1 -2.4357021436432262 -4.881695414741237 -6.018301465265015 0 0 0
89 2106 1 -1.9189808062158002 -5.750854128721022 -5.424492026496329 0 -1 0
90 2106 1 -1.0353395535497594 -5.945796069615549 -5.7131439826413795 0 -1 0
1069 2031 1 -0.8177003052114094 -5.144576496973737 -4.976222364743189 -1 -1 1
66 2106 1 0.4367601629860607 -5.707441836830348 -5.74214782530724 0 -1 0
1068 2031 1 -0.0557294735706666 -5.702754052067913 -4.803844024292166 -1 -1 1
699 2049 1 0.8001783925651509 -4.942074820550531 -5.0504393091759585 -1 -1 0
1393 2016 1 1.542222391866039 -5.344219133684045 -5.796265201464015 0 0 0
1727 1978 1 2.6829777875414296 -5.523587545044528 -5.708804660373879 0 1 1
1716 1978 1 3.69076052878433 -5.527275498019698 -5.456132153819094 0 1 1
1470 2005 1 4.511549637210282 -6.037895135401332 -5.964650665200535 -1 0 0
1717 1978 1 4.221834680068084 -6.104734073199681 -4.917598646374912 0 1 1
1718 1978 1 4.765263829674827 -5.348662707913018 -5.145295644253753 0 1 1
233 2083 1 5.4044654602229505 -5.216865760643353 -5.9450799739765126 0 -1 0
234 2083 1 5.856528346936018 -5.312418225339759 -5.129781281453557 0 -1 0
474 2064 1 -5.300687223707718 -4.153292510144259 -5.609129478420814 1 -1 1
476 2064 1 -5.880530062421398 -3.4380452035638505 -5.903160068624754 1 -1 1
478 2064 1 -5.679427031028878 -3.6138266549563927 -4.876428352337001 1 -1 1
828 2038 1 -4.174186504915918 -4.182896241528999 -5.703890003621253 1 0 0
479 2064 1 -4.492201072479552 -4.837362876992196 -4.903185408911803 0 0 0
898 2038 1 -2.978131615990638 -4.172946260599222 -5.441606772318354 0 0 0
1815 1971 1 -2.1901336372716598 -4.0517042804245795 -4.802196675881671 -1 -1 0
779 2043 1 -2.0761657856344016 -3.8385402634120505 -5.860723713185007 -1 -2 1
895 2038 1 -1.6822647804411996 -4.778172191362682 -5.441581304237936 0 0 0
894 2038 1 -0.9805123755553762 -4.119237203569374 -5.498614122565037 0 0 0
967 2034 1 0.00047778737210890654 -4.76678294494434 -5.657924476831975 1 0 1
966 2034 1 0.21295430548370398 -4.053698358217973 -5.036187151269767 1 0 1
968 2034 1 0.07416111807054993 -3.9189922774666677 -6.112237853031062 1 0 1
687 2049 1 1.2594825100744202 -4.307082109996722 -5.583462807680173 -1 -1 0
1476 2005 1 1.9248142351223274 -3.6903484518015857 -6.016539802917682 -1 1 1
1093 2031 1 1.5996831533356621 -3.3576124437464085 -4.962893894234533 0 1 1
1715 1978 1 3.4296002060166773 -4.831395444062649 -6.07232075855323 0 1 1
1475 2005 1 2.387034239171739 -4.510180806108259 -5.818924674001971 -1 1 1
817 2038 1 3.1147082106632746 -3.651987555896864 -5.959456015162672 -1 0 1
214 2083 1 3.228066096976934 -4.012882710827093 -4.9485991578740745 0 -1 0
229 2083 1 4.000677588314422 -4.542285465484465 -5.238354378661504 0 -1 0
230 2083 1 4.388935802384606 -3.7285191036794836 -4.9656659347400325 0 -1 0
655 2049 1 4.1327785852975 -3.989298270450255 6.153055405898704 0 -1 -1
